,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,MAX_WATER
10,202209,29,600,202209,29,1200,174569,1058516,FLORIDA,12,2022,September,Flash Flood,C,9,BREVARD,MLB,29-SEP-22 06:00:00,EST-5,29-SEP-22 12:00:00,0,0,0,0,0,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,9.0,WSW,(TIX)SPACE CNTR EXEC,3.0,WNW,LAKE POINSETT,28.4627,-80.9253,28.3697,-80.8662,"After making landfall as a major hurricane in southwest Florida near Cayo Costa, Ian crossed the peninsula and into east central Florida (southern Osceola County) as a Category 1 Hurricane with estimated maximum sustained winds of 75 mph. The system was downgraded to a tropical storm shortly thereafter and emerged into the Atlantic Ocean near Cape Canaveral. Ian's slow movement and large wind field led to a long period of tropical storm force winds across all of east central Florida, as well as hurricane force gusts in squalls and historic rainfall and flooding across parts of the area. Widespread rainfall totals of 4 to 8 inches were reported throughout the area, with a corridor of 10 to 20 inches across Osceola, Orange, Seminole, Volusia, and northern Brevard counties. The maximum observed rainfall total was 21.09 inches in Spruce Creek, Volusia County. The St. Johns River experienced historic rises with record crests set at Astor, Deland, Sanford, and Lake Harney in the days and weeks following Ian's heavy rainfall. A tornado briefly touched down and crossed US-192 in rural Brevard County with no damage to structures reported. Persistent onshore flow before and during the storm led to water level rises (storm surge) of 1-3 feet along the east central Florida, bringing moderate to severe beach erosion, with the most significant effects noted in Volusia County. Collectively, the effects of Hurricane Ian led to 15 storm-related fatalities (6 direct and 9 indirect) and between $800-900M in property damage across east central Florida.","Flash flooding affected northern Brevard County due to 8-14 inches of rain, which occurred primarily over a 12-18 hour period. Emergency Management officials indicated numerous water rescues elsewhere along area roadways and within residential communities in Cocoa and Port St. John. Many areas experienced standing water at/above 3 feet above ground level and water approached or entered several homes. State Road 528 was closed between Interstate 95 and SR 520 due to standing water on both sides of the highway.",CSV,0.7200090690035654
11,202209,27,2200,202209,28,1000,174569,1058410,FLORIDA,12,2022,September,Flood,C,111,ST. LUCIE,MLB,27-SEP-22 22:00:00,EST-5,28-SEP-22 10:00:00,0,0,0,0,0,0.00K,Official NWS Observations,,,Heavy Rain / Tropical System,,,,,,,,,4.0,W,PORT ST LUCIE,2.0,NNE,FT PIERCE NELSON ARP,27.2685,-80.3787,27.471,-80.4062,"After making landfall as a major hurricane in southwest Florida near Cayo Costa, Ian crossed the peninsula and into east central Florida (southern Osceola County) as a Category 1 Hurricane with estimated maximum sustained winds of 75 mph. The system was downgraded to a tropical storm shortly thereafter and emerged into the Atlantic Ocean near Cape Canaveral. Ian's slow movement and large wind field led to a long period of tropical storm force winds across all of east central Florida, as well as hurricane force gusts in squalls and historic rainfall and flooding across parts of the area. Widespread rainfall totals of 4 to 8 inches were reported throughout the area, with a corridor of 10 to 20 inches across Osceola, Orange, Seminole, Volusia, and northern Brevard counties. The maximum observed rainfall total was 21.09 inches in Spruce Creek, Volusia County. The St. Johns River experienced historic rises with record crests set at Astor, Deland, Sanford, and Lake Harney in the days and weeks following Ian's heavy rainfall. A tornado briefly touched down and crossed US-192 in rural Brevard County with no damage to structures reported. Persistent onshore flow before and during the storm led to water level rises (storm surge) of 1-3 feet along the east central Florida, bringing moderate to severe beach erosion, with the most significant effects noted in Volusia County. Collectively, the effects of Hurricane Ian led to 15 storm-related fatalities (6 direct and 9 indirect) and between $800-900M in property damage across east central Florida.","Heavy rain embedded within the outer bands ahead of Hurricane Ian produced widespread rainfall totals of 4 to 8 inches across St. Lucie County, resulting in sporadic reports of street, urban, and poor drainage flooding. Several roadways were impacted by significant levels of standing water and many retention ponds reached capacity or overflowed. Emergency management officials indicated minimal damage to residential and business structures.",CSV,0.241298451864191
12,202209,29,900,202209,29,1800,174569,1058522,FLORIDA,12,2022,September,Flash Flood,C,127,VOLUSIA,MLB,29-SEP-22 09:00:00,EST-5,29-SEP-22 18:00:00,0,0,0,0,0,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,1.0,WNW,GLENCOE,2.0,SW,(DAB)DAYTONA BEACH AIRPORT,29.0222,-80.9896,29.1569,-81.0762,"After making landfall as a major hurricane in southwest Florida near Cayo Costa, Ian crossed the peninsula and into east central Florida (southern Osceola County) as a Category 1 Hurricane with estimated maximum sustained winds of 75 mph. The system was downgraded to a tropical storm shortly thereafter and emerged into the Atlantic Ocean near Cape Canaveral. Ian's slow movement and large wind field led to a long period of tropical storm force winds across all of east central Florida, as well as hurricane force gusts in squalls and historic rainfall and flooding across parts of the area. Widespread rainfall totals of 4 to 8 inches were reported throughout the area, with a corridor of 10 to 20 inches across Osceola, Orange, Seminole, Volusia, and northern Brevard counties. The maximum observed rainfall total was 21.09 inches in Spruce Creek, Volusia County. The St. Johns River experienced historic rises with record crests set at Astor, Deland, Sanford, and Lake Harney in the days and weeks following Ian's heavy rainfall. A tornado briefly touched down and crossed US-192 in rural Brevard County with no damage to structures reported. Persistent onshore flow before and during the storm led to water level rises (storm surge) of 1-3 feet along the east central Florida, bringing moderate to severe beach erosion, with the most significant effects noted in Volusia County. Collectively, the effects of Hurricane Ian led to 15 storm-related fatalities (6 direct and 9 indirect) and between $800-900M in property damage across east central Florida.","Flash flooding affected many locations within Volusia County due to 12-16 inches of rain, with isolated totals of up to 20 inches, which occurred over a 12-18 hour period. Many areas experienced standing water at/above 3 feet above ground level and water entered numerous homes. Numerous roadways were flooded and became impassible. Emergency Management officials indicated numerous water rescues occurred within the communities Daytona Beach, Port Orange, and New Smyrna Beach.",CSV,0.24611221154401774
13,202209,28,1400,202209,30,2359,174569,1058411,FLORIDA,12,2022,September,Flood,C,95,ORANGE,MLB,28-SEP-22 14:00:00,EST-5,30-SEP-22 23:59:00,0,0,0,0,206000,0.00K,Official NWS Observations,,,Heavy Rain / Tropical System,,,,,,,,,0.0,N,(MCO)ORLANDO INTL AR,5.0,WNW,LAKE PICKETT,28.43,-81.32,28.6046,-81.1947,"After making landfall as a major hurricane in southwest Florida near Cayo Costa, Ian crossed the peninsula and into east central Florida (southern Osceola County) as a Category 1 Hurricane with estimated maximum sustained winds of 75 mph. The system was downgraded to a tropical storm shortly thereafter and emerged into the Atlantic Ocean near Cape Canaveral. Ian's slow movement and large wind field led to a long period of tropical storm force winds across all of east central Florida, as well as hurricane force gusts in squalls and historic rainfall and flooding across parts of the area. Widespread rainfall totals of 4 to 8 inches were reported throughout the area, with a corridor of 10 to 20 inches across Osceola, Orange, Seminole, Volusia, and northern Brevard counties. The maximum observed rainfall total was 21.09 inches in Spruce Creek, Volusia County. The St. Johns River experienced historic rises with record crests set at Astor, Deland, Sanford, and Lake Harney in the days and weeks following Ian's heavy rainfall. A tornado briefly touched down and crossed US-192 in rural Brevard County with no damage to structures reported. Persistent onshore flow before and during the storm led to water level rises (storm surge) of 1-3 feet along the east central Florida, bringing moderate to severe beach erosion, with the most significant effects noted in Volusia County. Collectively, the effects of Hurricane Ian led to 15 storm-related fatalities (6 direct and 9 indirect) and between $800-900M in property damage across east central Florida.","Rainfall totals averaging between 8 to 12 inches, with locally higher amounts of up to 16 inches were reported, resulting in widespread and historic street, residential, urban, and poor drainage flooding throughout the county. The combined effects of Ian led to total estimated damages of approximately $206M across 1727 properties, mainly due to widespread and historic flooding.",CSV,0.723731927288245
14,202209,27,2000,202209,28,800,174569,1058412,FLORIDA,12,2022,September,Flood,C,85,MARTIN,MLB,27-SEP-22 20:00:00,EST-5,28-SEP-22 08:00:00,0,0,0,1,0,0.00K,Official NWS Observations,,,Heavy Rain / Tropical System,,,,,,,,,2.0,S,PALM CITY,1.0,NE,SALERNO,27.146,-80.2742,27.1577,-80.1873,"After making landfall as a major hurricane in southwest Florida near Cayo Costa, Ian crossed the peninsula and into east central Florida (southern Osceola County) as a Category 1 Hurricane with estimated maximum sustained winds of 75 mph. The system was downgraded to a tropical storm shortly thereafter and emerged into the Atlantic Ocean near Cape Canaveral. Ian's slow movement and large wind field led to a long period of tropical storm force winds across all of east central Florida, as well as hurricane force gusts in squalls and historic rainfall and flooding across parts of the area. Widespread rainfall totals of 4 to 8 inches were reported throughout the area, with a corridor of 10 to 20 inches across Osceola, Orange, Seminole, Volusia, and northern Brevard counties. The maximum observed rainfall total was 21.09 inches in Spruce Creek, Volusia County. The St. Johns River experienced historic rises with record crests set at Astor, Deland, Sanford, and Lake Harney in the days and weeks following Ian's heavy rainfall. A tornado briefly touched down and crossed US-192 in rural Brevard County with no damage to structures reported. Persistent onshore flow before and during the storm led to water level rises (storm surge) of 1-3 feet along the east central Florida, bringing moderate to severe beach erosion, with the most significant effects noted in Volusia County. Collectively, the effects of Hurricane Ian led to 15 storm-related fatalities (6 direct and 9 indirect) and between $800-900M in property damage across east central Florida.","Heavy rain embedded within the outer bands ahead of Hurricane Ian produced widespread rainfall totals of 4 to 8 inches across Martin County, resulting in sporadic reports of street, urban, and poor drainage flooding. Several roadways were impacted by significant levels of standing water and many retention ponds reached capacity or overflowed. A 34-year-old man was discovered drowned in about 10 inches of water along the side of a road in Stuart where he was last known to be collecting work debris in preparation for the hurricane (indirect).||Emergency management officials indicated minimal damage to residential and business structures.",CSV,0.23498256476401821
15,202209,27,2000,202209,28,800,174569,1058413,FLORIDA,12,2022,September,Flood,C,93,OKEECHOBEE,MLB,27-SEP-22 20:00:00,EST-5,28-SEP-22 08:00:00,0,0,0,0,0,0.00K,Official NWS Observations,,,Heavy Rain / Tropical System,,,,,,,,,3.0,SSW,OKEECHOBEE,1.0,NW,NORTH OKEECHOBEE,27.2101,-80.8416,27.2761,-80.84,"After making landfall as a major hurricane in southwest Florida near Cayo Costa, Ian crossed the peninsula and into east central Florida (southern Osceola County) as a Category 1 Hurricane with estimated maximum sustained winds of 75 mph. The system was downgraded to a tropical storm shortly thereafter and emerged into the Atlantic Ocean near Cape Canaveral. Ian's slow movement and large wind field led to a long period of tropical storm force winds across all of east central Florida, as well as hurricane force gusts in squalls and historic rainfall and flooding across parts of the area. Widespread rainfall totals of 4 to 8 inches were reported throughout the area, with a corridor of 10 to 20 inches across Osceola, Orange, Seminole, Volusia, and northern Brevard counties. The maximum observed rainfall total was 21.09 inches in Spruce Creek, Volusia County. The St. Johns River experienced historic rises with record crests set at Astor, Deland, Sanford, and Lake Harney in the days and weeks following Ian's heavy rainfall. A tornado briefly touched down and crossed US-192 in rural Brevard County with no damage to structures reported. Persistent onshore flow before and during the storm led to water level rises (storm surge) of 1-3 feet along the east central Florida, bringing moderate to severe beach erosion, with the most significant effects noted in Volusia County. Collectively, the effects of Hurricane Ian led to 15 storm-related fatalities (6 direct and 9 indirect) and between $800-900M in property damage across east central Florida.","Heavy rain embedded within the outer bands ahead of Hurricane Ian produced widespread rainfall totals of 2 to 4 inches across Okeechobee County, resulting in isolated reports of street, urban, and poor drainage flooding. Emergency management officials indicated minimal damage to residential and business structures due to flooding.",CSV,0.12013478906214424
16,202209,29,500,202209,29,1800,174569,1058415,FLORIDA,12,2022,September,Flash Flood,C,117,SEMINOLE,MLB,29-SEP-22 05:00:00,EST-5,29-SEP-22 18:00:00,0,0,0,0,0,0.00K,River/Stream Gage,,,Heavy Rain / Tropical System,,,,,,,,,1.0,NNW,FOREST CITY,0.0,S,FOREST CITY,28.6804,-81.4225,28.6665,-81.42,"After making landfall as a major hurricane in southwest Florida near Cayo Costa, Ian crossed the peninsula and into east central Florida (southern Osceola County) as a Category 1 Hurricane with estimated maximum sustained winds of 75 mph. The system was downgraded to a tropical storm shortly thereafter and emerged into the Atlantic Ocean near Cape Canaveral. Ian's slow movement and large wind field led to a long period of tropical storm force winds across all of east central Florida, as well as hurricane force gusts in squalls and historic rainfall and flooding across parts of the area. Widespread rainfall totals of 4 to 8 inches were reported throughout the area, with a corridor of 10 to 20 inches across Osceola, Orange, Seminole, Volusia, and northern Brevard counties. The maximum observed rainfall total was 21.09 inches in Spruce Creek, Volusia County. The St. Johns River experienced historic rises with record crests set at Astor, Deland, Sanford, and Lake Harney in the days and weeks following Ian's heavy rainfall. A tornado briefly touched down and crossed US-192 in rural Brevard County with no damage to structures reported. Persistent onshore flow before and during the storm led to water level rises (storm surge) of 1-3 feet along the east central Florida, bringing moderate to severe beach erosion, with the most significant effects noted in Volusia County. Collectively, the effects of Hurricane Ian led to 15 storm-related fatalities (6 direct and 9 indirect) and between $800-900M in property damage across east central Florida.",Rainfall accumulations of 10 to 12 inches led to rapid water level rises along the Little Wekiva River late on Sep. 28 and early Sep. 29. Emergency Management officials indicated inundation of homes within the Spring Oaks subdivision of Altamonte Springs along Little Wekiva Rd. with nearly 2 to 4 feet of water breaching several properties. Numerous water rescues occurred during the overnight and early morning period as roadways quickly flooded and became impassible. The Little Wekiva reached a record crest of 31.09 ft. on Sep. 29.,CSV,0.24611221154401774
17,202209,28,1432,202209,28,1446,174569,1058585,FLORIDA,12,2022,September,Tornado,C,9,BREVARD,MLB,28-SEP-22 14:32:00,EST-5,28-SEP-22 14:46:00,0,0,0,0,0,0.00K,Trained Spotter,,,,,EF0,3.0,100.0,,,,,10.0,WNW,JUNE PARK,12.0,WNW,JUNE PARK,28.083,-80.8669,28.1249,-80.8841,"After making landfall as a major hurricane in southwest Florida near Cayo Costa, Ian crossed the peninsula and into east central Florida (southern Osceola County) as a Category 1 Hurricane with estimated maximum sustained winds of 75 mph. The system was downgraded to a tropical storm shortly thereafter and emerged into the Atlantic Ocean near Cape Canaveral. Ian's slow movement and large wind field led to a long period of tropical storm force winds across all of east central Florida, as well as hurricane force gusts in squalls and historic rainfall and flooding across parts of the area. Widespread rainfall totals of 4 to 8 inches were reported throughout the area, with a corridor of 10 to 20 inches across Osceola, Orange, Seminole, Volusia, and northern Brevard counties. The maximum observed rainfall total was 21.09 inches in Spruce Creek, Volusia County. The St. Johns River experienced historic rises with record crests set at Astor, Deland, Sanford, and Lake Harney in the days and weeks following Ian's heavy rainfall. A tornado briefly touched down and crossed US-192 in rural Brevard County with no damage to structures reported. Persistent onshore flow before and during the storm led to water level rises (storm surge) of 1-3 feet along the east central Florida, bringing moderate to severe beach erosion, with the most significant effects noted in Volusia County. Collectively, the effects of Hurricane Ian led to 15 storm-related fatalities (6 direct and 9 indirect) and between $800-900M in property damage across east central Florida.",A trained spotter and storm chaser sent video of a short-duration tornado that touched down to the south of US-192 near Deer Park. The tornado lifted once it crossed and moved north of the highway before it touched down briefly a second time to the east of Deer Park Rd. No structures were present in the area of the touchdown and only minimal damage occurred to trees and vegetation. The tornado was embedded within an outer rainband ahead of Hurricane Ian.,CSV,0.14543085533618344
18,202209,29,600,202209,29,900,174569,1058416,FLORIDA,12,2022,September,Flash Flood,C,127,VOLUSIA,MLB,29-SEP-22 06:00:00,EST-5,29-SEP-22 09:00:00,0,0,0,0,0,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,1.0,WNW,GLENCOE,2.0,SW,(DAB)DAYTONA BEACH AIRPORT,29.0222,-80.9896,29.1569,-81.0762,"After making landfall as a major hurricane in southwest Florida near Cayo Costa, Ian crossed the peninsula and into east central Florida (southern Osceola County) as a Category 1 Hurricane with estimated maximum sustained winds of 75 mph. The system was downgraded to a tropical storm shortly thereafter and emerged into the Atlantic Ocean near Cape Canaveral. Ian's slow movement and large wind field led to a long period of tropical storm force winds across all of east central Florida, as well as hurricane force gusts in squalls and historic rainfall and flooding across parts of the area. Widespread rainfall totals of 4 to 8 inches were reported throughout the area, with a corridor of 10 to 20 inches across Osceola, Orange, Seminole, Volusia, and northern Brevard counties. The maximum observed rainfall total was 21.09 inches in Spruce Creek, Volusia County. The St. Johns River experienced historic rises with record crests set at Astor, Deland, Sanford, and Lake Harney in the days and weeks following Ian's heavy rainfall. A tornado briefly touched down and crossed US-192 in rural Brevard County with no damage to structures reported. Persistent onshore flow before and during the storm led to water level rises (storm surge) of 1-3 feet along the east central Florida, bringing moderate to severe beach erosion, with the most significant effects noted in Volusia County. Collectively, the effects of Hurricane Ian led to 15 storm-related fatalities (6 direct and 9 indirect) and between $800-900M in property damage across east central Florida.","Flash flooding affected many locations within Volusia County due to 12-16 inches of rain, with isolated totals of up to 20 inches, which occurred over a 12-18 hour period. Many areas experienced standing water at/above 3 feet above ground level and water entered numerous homes. Numerous roadways were flooded and became impassible. Emergency Management officials indicated numerous water rescues occurred within the communities Daytona Beach, Port Orange, and New Smyrna Beach.",CSV,-0.2077896298809131
19,202209,27,1959,202209,27,2017,174305,1057163,FLORIDA,12,2022,September,Tornado,C,99,PALM BEACH,MFL,27-SEP-22 19:59:00,EST-5,27-SEP-22 20:17:00,2,0,0,0,0,0.00K,NWS Storm Survey,,,,,EF2,6.98,200.0,,,,,2.0,NW,BOCA RATON,5.0,W,DELRAY BEACH,26.3705,-80.1054,26.464,-80.1487,"A tropical depression formed in the central Caribbean Sea on September 23rd, then was upgraded to Tropical Storm Ian at 11 PM on September 23rd. Ian moved westward, then turned northwest on September 25th, passing just west of Jamaica and near the Cayman Islands. Ian became a hurricane on Monday, September 26th south of western Cuba, then moved north and made landfall in Pinar Del Rio Province, Cuba early on Tuesday, September 27th as a Category 3 hurricane with maximum sustained winds of 125 mph. ||Ian moved into the SE Gulf of Mexico around midday on Tuesday, September 27th, then moved over Dry Tortugas as a Category 3 hurricane later that evening. Ian strengthened over the SE Gulf of Mexico as it approached Southwest Florida, becoming a Category 4 hurricane at 7 AM on Wednesday, September 28th with maximum sustained winds of 155 mph and a lowest central pressure of 936 mb. Ian moved N-NE and made landfall in Cayo Costa west of Fort Myers at 3:05 PM on Wednesday, September 28th with maximum sustained winds of 150 mph and minimum central pressure of 940 mb. ||Ian moved NE across the central Florida peninsula during the evening and night of Wednesday, September 28th, finally being downgraded to a tropical storm about 20 miles west of Melbourne at 5 AM Thursday, September 29th. Ian moved off the east coast of Florida just north of Cape Canaveral during the mid-morning hours of Thursday, September 29th. ||Ian produced a catastrophic storm surge across coastal sections of SW Florida on Wednesday, September 28th. Storm surge from surveys was estimated in the 8-11 ft range above MHHW along the Gulf beaches from Naples north to Barefoot Beach, and extending inland about 1 mile. Storm surge of 4-7 ft above MHHW was surveyed in the Naples Bay area and extending north to the Naples Airport area, as well as in North Naples near the Cocohatchee River. Farther south and east along the coast, storm surge values were estimated at 5-7 feet above MHHW in Marco Island and Goodland, and 4-6 ft MHHW in Everglades City and Chokoloskee.||Wind gusts as high as 110 mph were measured in the Naples area at heights well above the standard surface elevation of 33 feet. Sustained winds in the 70-75 mph range likely occurred in NW Collier County as well as far western sections of Hendry and Glades counties. Elsewhere across South Florida, peak winds were generally in the 45-70 mph range. ||A total of 13 reported tornadoes were spawned by Ian on Tuesday, September 27th and early on Wednesday, September 28th as it was approaching the SW Florida coast, the strongest being an EF-2 in the Delray Beach area of Palm Beach County. ||Storm total rainfall amounts from 8 AM on September 26th to 8 AM on September 29th ranged from 4 to 10 inches across southern Florida. The highest rainfall amounts occurred in the day or two leading up to the storm's landfall, with highest values over western metro Broward County in the 8-10 inch range, as well as in parts of the city of Miami.||All of the associated effects of Ian in southern Florida resulted in 10 fatalities, at least 2 injuries, $2.2 billion in property damage, and at least $500,000 in crop damage. The vast majority of the damage was likely caused by the significant to major storm surge in Collier County. Of the 10 deaths, 2 were directly caused by the storm surge in Collier County, and the remaining 8 were indirectly caused by the storm during evacuation, preparation, and clean-up activities. The 13 associated tornadoes resulted in 2 injuries an estimated $2.5 million in property damage.||Six people were injured at South Pointe Pier Park on Miami Beach on September 30th by large waves caused by swells from the back side of Ian.","A strong tornado affected portions of Boca Raton and unincorporated Delray Beach on the evening of September 27th, 2022. The beginning of the identified damage was at the Florida Atlantic University Campus in Boca Raton, where siding was torn off of a |building. Doppler radar showed evidence of strong rotation along the track, however damage reports are unavailable for the remainder of the Boca Raton portion of the track. EF-0 damage was noted at the American Heritage School just south of Linton Blvd where trees were uprooted and fences were damaged. ||The tornado intensified after crossing Linton Blvd and entered the Kings Point community. Considerable damage to condominium buildings, trees, and vehicles was noted. EF-1 and EF-2 damage was common in Kings Point. The roof was completely lifted off of a small two-story building complex, with an adjacent larger two-story building complex having about 25% of its roof lifted. Several palm trees were snapped at the middle, and one of the snapped palm trees crashed into a second story|unit and tore a large hole into the wall. A few cars were flipped and moved, and many large tree branches were snapped at the top of the tree canopies. ||In Kings Point, 2 people were injured in their homes when their roof collapsed. One person was rescued from her bathroom after her roof collapsed. A total of about 30 people were evacuated. ||Just north of the Kings Point community, large tree branches were broken off trees at a Home Depot parking lot at Jog Road and Atlantic Avenue. The tornado continued north of Atlantic Avenue and entered the Villages of Oriole where EF-1 damage was observed to a few homes, mainly in the form of roof uplift and loss of roof covering/shingles. The tornado lifted in the area of Jog Road and N. Oriole Blvd.",CSV,0.749942500507379
20,202209,27,1817,202209,27,1825,174305,1057165,FLORIDA,12,2022,September,Tornado,C,11,BROWARD,MFL,27-SEP-22 18:17:00,EST-5,27-SEP-22 18:25:00,0,0,0,0,2000,0.00K,NWS Storm Survey,,,,,EF1,5.73,150.0,,,,,1.0,WSW,HOLLYWOOD N PERRY AR,3.0,W,DAVIE,25.9952,-80.2386,26.0665,-80.2856,"A tropical depression formed in the central Caribbean Sea on September 23rd, then was upgraded to Tropical Storm Ian at 11 PM on September 23rd. Ian moved westward, then turned northwest on September 25th, passing just west of Jamaica and near the Cayman Islands. Ian became a hurricane on Monday, September 26th south of western Cuba, then moved north and made landfall in Pinar Del Rio Province, Cuba early on Tuesday, September 27th as a Category 3 hurricane with maximum sustained winds of 125 mph. ||Ian moved into the SE Gulf of Mexico around midday on Tuesday, September 27th, then moved over Dry Tortugas as a Category 3 hurricane later that evening. Ian strengthened over the SE Gulf of Mexico as it approached Southwest Florida, becoming a Category 4 hurricane at 7 AM on Wednesday, September 28th with maximum sustained winds of 155 mph and a lowest central pressure of 936 mb. Ian moved N-NE and made landfall in Cayo Costa west of Fort Myers at 3:05 PM on Wednesday, September 28th with maximum sustained winds of 150 mph and minimum central pressure of 940 mb. ||Ian moved NE across the central Florida peninsula during the evening and night of Wednesday, September 28th, finally being downgraded to a tropical storm about 20 miles west of Melbourne at 5 AM Thursday, September 29th. Ian moved off the east coast of Florida just north of Cape Canaveral during the mid-morning hours of Thursday, September 29th. ||Ian produced a catastrophic storm surge across coastal sections of SW Florida on Wednesday, September 28th. Storm surge from surveys was estimated in the 8-11 ft range above MHHW along the Gulf beaches from Naples north to Barefoot Beach, and extending inland about 1 mile. Storm surge of 4-7 ft above MHHW was surveyed in the Naples Bay area and extending north to the Naples Airport area, as well as in North Naples near the Cocohatchee River. Farther south and east along the coast, storm surge values were estimated at 5-7 feet above MHHW in Marco Island and Goodland, and 4-6 ft MHHW in Everglades City and Chokoloskee.||Wind gusts as high as 110 mph were measured in the Naples area at heights well above the standard surface elevation of 33 feet. Sustained winds in the 70-75 mph range likely occurred in NW Collier County as well as far western sections of Hendry and Glades counties. Elsewhere across South Florida, peak winds were generally in the 45-70 mph range. ||A total of 13 reported tornadoes were spawned by Ian on Tuesday, September 27th and early on Wednesday, September 28th as it was approaching the SW Florida coast, the strongest being an EF-2 in the Delray Beach area of Palm Beach County. ||Storm total rainfall amounts from 8 AM on September 26th to 8 AM on September 29th ranged from 4 to 10 inches across southern Florida. The highest rainfall amounts occurred in the day or two leading up to the storm's landfall, with highest values over western metro Broward County in the 8-10 inch range, as well as in parts of the city of Miami.||All of the associated effects of Ian in southern Florida resulted in 10 fatalities, at least 2 injuries, $2.2 billion in property damage, and at least $500,000 in crop damage. The vast majority of the damage was likely caused by the significant to major storm surge in Collier County. Of the 10 deaths, 2 were directly caused by the storm surge in Collier County, and the remaining 8 were indirectly caused by the storm during evacuation, preparation, and clean-up activities. The 13 associated tornadoes resulted in 2 injuries an estimated $2.5 million in property damage.||Six people were injured at South Pointe Pier Park on Miami Beach on September 30th by large waves caused by swells from the back side of Ian.","A tornado touched down at North Perry Airport (HWO), causing EF-1 damage to 20 general aviation aircraft, including several which flipped over, damage to 50 feet of fencing, and minor damage to hangar doors and structures. The tornado crossed Pines Boulevard near the University Drive intersection, passing over the College Plaza|and Pembroke Commons shopping centers and causing mainly EF-0 damage to |signs and trees. It then continued moving NW into the Pasadena Lakes neighborhood where it intensified into the high-end EF-0 range, with many large tree branches broken, minor roof damage to two houses, and windows broken at Pasadena Lakes Elementary School. The tornado caused EF-1 damage to a Publix at the corner of Sheridan Street and Pine Island Road where the front glass sliding doors were broken off their hinges. It continued NW through Brian Piccolo Park in Cooper City, uprooting a large tree near the corner of Palm Avenue and Griffin Road before lifting just north of Griffin Road.",CSV,0.7403658866797582
